customer_id,period_date,feature_name,active_users,purchased_seats,seat_utilization,feature_adoption_rate,api_calls
CUST-0086,2025-11-03,Collaboration,201,244,0.8238,0.7323,8442
CUST-0086,2025-12-03,Analytics,195,244,0.7992,0.6568,12675
CUST-0086,2025-12-03,Workflow Automation,195,244,0.7992,0.7087,6240
CUST-0086,2025-12-03,API Integration,195,244,0.7992,0.3639,10920
CUST-0086,2025-12-03,Executive Reporting,195,244,0.7992,0.8205,18525
CUST-0086,2025-12-03,Collaboration,195,244,0.7992,0.5403,12480
CUST-0086,2026-01-02,Analytics,181,244,0.7418,0.6579,6154
CUST-0086,2026-01-02,Workflow Automation,181,244,0.7418,0.5604,5792
CUST-0086,2026-01-02,API Integration,181,244,0.7418,0.8633,1991
CUST-0086,2026-01-02,Executive Reporting,181,244,0.7418,0.4577,10136
CUST-0086,2026-01-02,Collaboration,181,244,0.7418,0.6393,1810
CUST-0086,2026-02-01,Analytics,192,244,0.7869,0.5306,10944
CUST-0086,2026-02-01,Workflow Automation,192,244,0.7869,0.8537,14208
CUST-0086,2026-02-01,API Integration,192,244,0.7869,0.8569,16704
CUST-0086,2026-02-01,Executive Reporting,192,244,0.7869,0.5002,17664
CUST-0086,2026-02-01,Collaboration,192,244,0.7869,0.5012,13632
CUST-0086,2026-03-03,Analytics,186,244,0.7623,0.8977,18600
CUST-0086,2026-03-03,Workflow Automation,186,244,0.7623,0.4892,16740
CUST-0086,2026-03-03,API Integration,186,244,0.7623,0.3815,15438
CUST-0086,2026-03-03,Executive Reporting,186,244,0.7623,0.8028,13020
CUST-0086,2026-03-03,Collaboration,186,244,0.7623,0.8985,16740
CUST-0086,2026-04-02,Analytics,188,244,0.7705,0.4456,17296
CUST-0086,2026-04-02,Workflow Automation,188,244,0.7705,0.7628,4324
CUST-0086,2026-04-02,API Integration,188,244,0.7705,0.371,2444
CUST-0086,2026-04-02,Executive Reporting,188,244,0.7705,0.6871,5452
CUST-0086,2026-04-02,Collaboration,188,244,0.7705,0.7381,6016
CUST-0086,2026-05-02,Analytics,201,244,0.8238,0.4224,12663
CUST-0086,2026-05-02,Workflow Automation,201,244,0.8238,0.8087,5025
CUST-0086,2026-05-02,API Integration,201,244,0.8238,0.3808,18291
CUST-0086,2026-05-02,Executive Reporting,201,244,0.8238,0.7408,10050
CUST-0086,2026-05-02,Collaboration,201,244,0.8238,0.4036,15879
CUST-0086,2026-06-01,Analytics,183,244,0.75,0.8189,17019
CUST-0086,2026-06-01,Workflow Automation,183,244,0.75,0.6877,2196
CUST-0086,2026-06-01,API Integration,183,244,0.75,0.533,17568
CUST-0086,2026-06-01,Executive Reporting,183,244,0.75,0.8165,9150
CUST-0086,2026-06-01,Collaboration,183,244,0.75,0.8438,5673
CUST-0086,2026-07-01,Analytics,202,244,0.8279,0.6728,11312
CUST-0086,2026-07-01,Workflow Automation,202,244,0.8279,0.634,19190
CUST-0086,2026-07-01,API Integration,202,244,0.8279,0.5717,19190
CUST-0086,2026-07-01,Executive Reporting,202,244,0.8279,0.7183,3636
CUST-0086,2026-07-01,Collaboration,202,244,0.8279,0.4561,14948
CUST-0086,2026-07-31,Analytics,179,244,0.7336,0.4966,5728
CUST-0086,2026-07-31,Workflow Automation,179,244,0.7336,0.5939,8055
CUST-0086,2026-07-31,API Integration,179,244,0.7336,0.6847,17542
CUST-0086,2026-07-31,Executive Reporting,179,244,0.7336,0.628,5728
CUST-0086,2026-07-31,Collaboration,179,244,0.7336,0.6994,1790
CUST-0087,2025-09-04,Analytics,349,488,0.7152,0.5378,28618
CUST-0087,2025-09-04,Workflow Automation,349,488,0.7152,0.8099,7329
CUST-0087,2025-09-04,API Integration,349,488,0.7152,0.6614,24081
CUST-0087,2025-09-04,Executive Reporting,349,488,0.7152,0.3985,7329
CUST-0087,2025-09-04,Collaboration,349,488,0.7152,0.4504,7329
CUST-0087,2025-10-04,Analytics,339,488,0.6947,0.6751,4068
CUST-0087,2025-10-04,Workflow Automation,339,488,0.6947,0.7717,3729
CUST-0087,2025-10-04,API Integration,339,488,0.6947,0.4696,19323
CUST-0087,2025-10-04,Executive Reporting,339,488,0.6947,0.6032,13899
CUST-0087,2025-10-04,Collaboration,339,488,0.6947,0.5193,32883
CUST-0087,2025-11-03,Analytics,366,488,0.75,0.8458,12444
CUST-0087,2025-11-03,Workflow Automation,366,488,0.75,0.7611,9516
CUST-0087,2025-11-03,API Integration,366,488,0.75,0.5208,21228
CUST-0087,2025-11-03,Executive Reporting,366,488,0.75,0.7383,11712
CUST-0087,2025-11-03,Collaboration,366,488,0.75,0.5034,30012
CUST-0087,2025-12-03,Analytics,347,488,0.7111,0.4743,11798
CUST-0087,2025-12-03,Workflow Automation,347,488,0.7111,0.5,12145
CUST-0087,2025-12-03,API Integration,347,488,0.7111,0.4474,16309
CUST-0087,2025-12-03,Executive Reporting,347,488,0.7111,0.4926,22902
CUST-0087,2025-12-03,Collaboration,347,488,0.7111,0.4955,24984
CUST-0087,2026-01-02,Analytics,349,488,0.7152,0.55,32108
CUST-0087,2026-01-02,Workflow Automation,349,488,0.7152,0.6377,31410
CUST-0087,2026-01-02,API Integration,349,488,0.7152,0.7279,10819
CUST-0087,2026-01-02,Executive Reporting,349,488,0.7152,0.3702,29316
CUST-0087,2026-01-02,Collaboration,349,488,0.7152,0.5621,27222
CUST-0087,2026-02-01,Analytics,361,488,0.7398,0.8966,23465
CUST-0087,2026-02-01,Workflow Automation,361,488,0.7398,0.5408,35017
CUST-0087,2026-02-01,API Integration,361,488,0.7398,0.7879,12996
CUST-0087,2026-02-01,Executive Reporting,361,488,0.7398,0.5382,26714
CUST-0087,2026-02-01,Collaboration,361,488,0.7398,0.6534,15884
CUST-0087,2026-03-03,Analytics,334,488,0.6844,0.7754,14362
CUST-0087,2026-03-03,Workflow Automation,334,488,0.6844,0.47,14362
CUST-0087,2026-03-03,API Integration,334,488,0.6844,0.3673,8016
CUST-0087,2026-03-03,Executive Reporting,334,488,0.6844,0.6344,30060
CUST-0087,2026-03-03,Collaboration,334,488,0.6844,0.4525,9018
CUST-0087,2026-04-02,Analytics,356,488,0.7295,0.5276,29192
CUST-0087,2026-04-02,Workflow Automation,356,488,0.7295,0.5579,30260
CUST-0087,2026-04-02,API Integration,356,488,0.7295,0.8457,18156
CUST-0087,2026-04-02,Executive Reporting,356,488,0.7295,0.7357,32040
CUST-0087,2026-04-02,Collaboration,356,488,0.7295,0.5474,3916
CUST-0087,2026-05-02,Analytics,338,488,0.6926,0.6115,17914
CUST-0087,2026-05-02,Workflow Automation,338,488,0.6926,0.7063,7436
CUST-0087,2026-05-02,API Integration,338,488,0.6926,0.4529,18590
CUST-0087,2026-05-02,Executive Reporting,338,488,0.6926,0.5185,23322
CUST-0087,2026-05-02,Collaboration,338,488,0.6926,0.6507,4056
CUST-0087,2026-06-01,Analytics,354,488,0.7254,0.6891,30090
CUST-0087,2026-06-01,Workflow Automation,354,488,0.7254,0.6668,23010
CUST-0087,2026-06-01,API Integration,354,488,0.7254,0.752,24780
CUST-0087,2026-06-01,Executive Reporting,354,488,0.7254,0.8088,14868
CUST-0087,2026-06-01,Collaboration,354,488,0.7254,0.7479,30444
CUST-0087,2026-07-01,Analytics,348,488,0.7131,0.7232,16704
CUST-0087,2026-07-01,Workflow Automation,348,488,0.7131,0.3721,13572
CUST-0087,2026-07-01,API Integration,348,488,0.7131,0.7697,25752
CUST-0087,2026-07-01,Executive Reporting,348,488,0.7131,0.4093,22272
CUST-0087,2026-07-01,Collaboration,348,488,0.7131,0.7757,28884
CUST-0087,2026-07-31,Analytics,352,488,0.7213,0.3657,26400
CUST-0087,2026-07-31,Workflow Automation,352,488,0.7213,0.4415,16896
CUST-0087,2026-07-31,API Integration,352,488,0.7213,0.8376,34848
CUST-0087,2026-07-31,Executive Reporting,352,488,0.7213,0.8686,12320
CUST-0087,2026-07-31,Collaboration,352,488,0.7213,0.8733,28864
CUST-0088,2025-09-04,Analytics,177,232,0.7629,0.878,3717
CUST-0088,2025-09-04,Workflow Automation,177,232,0.7629,0.5201,4956
CUST-0088,2025-09-04,API Integration,177,232,0.7629,0.7908,12036
CUST-0088,2025-09-04,Executive Reporting,177,232,0.7629,0.5678,12036
CUST-0088,2025-09-04,Collaboration,177,232,0.7629,0.3505,4956
CUST-0088,2025-10-04,Analytics,173,232,0.7457,0.4446,8477
CUST-0088,2025-10-04,Workflow Automation,173,232,0.7457,0.3942,6920
CUST-0088,2025-10-04,API Integration,173,232,0.7457,0.8218,11245
CUST-0088,2025-10-04,Executive Reporting,173,232,0.7457,0.3996,7093
CUST-0088,2025-10-04,Collaboration,173,232,0.7457,0.4348,14013
CUST-0088,2025-11-03,Analytics,192,232,0.8276,0.5558,13632
CUST-0088,2025-11-03,Workflow Automation,192,232,0.8276,0.4376,4224
CUST-0088,2025-11-03,API Integration,192,232,0.8276,0.6089,18624
CUST-0088,2025-11-03,Executive Reporting,192,232,0.8276,0.5667,7104
CUST-0088,2025-11-03,Collaboration,192,232,0.8276,0.8521,18240
CUST-0088,2025-12-03,Analytics,178,232,0.7672,0.6049,7298
CUST-0088,2025-12-03,Workflow Automation,178,232,0.7672,0.7697,3916
CUST-0088,2025-12-03,API Integration,178,232,0.7672,0.5632,8900
CUST-0088,2025-12-03,Executive Reporting,178,232,0.7672,0.7697,4806
CUST-0088,2025-12-03,Collaboration,178,232,0.7672,0.5699,9078
CUST-0088,2026-01-02,Analytics,193,232,0.8319,0.8009,12352
CUST-0088,2026-01-02,Workflow Automation,193,232,0.8319,0.6783,15054
CUST-0088,2026-01-02,API Integration,193,232,0.8319,0.3894,13896
CUST-0088,2026-01-02,Executive Reporting,193,232,0.8319,0.7184,16405
CUST-0088,2026-01-02,Collaboration,193,232,0.8319,0.3648,16791
CUST-0088,2026-02-01,Analytics,172,232,0.7414,0.4793,9632
CUST-0088,2026-02-01,Workflow Automation,172,232,0.7414,0.5369,1720
CUST-0088,2026-02-01,API Integration,172,232,0.7414,0.6858,10320
CUST-0088,2026-02-01,Executive Reporting,172,232,0.7414,0.853,15824
CUST-0088,2026-02-01,Collaboration,172,232,0.7414,0.4765,12556
CUST-0088,2026-03-03,Analytics,172,232,0.7414,0.4662,11180
CUST-0088,2026-03-03,Workflow Automation,172,232,0.7414,0.4011,10148
CUST-0088,2026-03-03,API Integration,172,232,0.7414,0.7097,11008
CUST-0088,2026-03-03,Executive Reporting,172,232,0.7414,0.4329,8428
CUST-0088,2026-03-03,Collaboration,172,232,0.7414,0.5627,12212
CUST-0088,2026-04-02,Analytics,168,232,0.7241,0.8772,10584
CUST-0088,2026-04-02,Workflow Automation,168,232,0.7241,0.4487,10080
CUST-0088,2026-04-02,API Integration,168,232,0.7241,0.7253,3864
CUST-0088,2026-04-02,Executive Reporting,168,232,0.7241,0.6057,3360
CUST-0088,2026-04-02,Collaboration,168,232,0.7241,0.5405,3696
CUST-0088,2026-05-02,Analytics,186,232,0.8017,0.5725,2046
CUST-0088,2026-05-02,Workflow Automation,186,232,0.8017,0.4385,4836
CUST-0088,2026-05-02,API Integration,186,232,0.8017,0.6661,10974
CUST-0088,2026-05-02,Executive Reporting,186,232,0.8017,0.7275,2046
CUST-0088,2026-05-02,Collaboration,186,232,0.8017,0.6174,17670
CUST-0088,2026-06-01,Analytics,179,232,0.7716,0.7742,8592
CUST-0088,2026-06-01,Workflow Automation,179,232,0.7716,0.5837,16289
CUST-0088,2026-06-01,API Integration,179,232,0.7716,0.4138,11993
CUST-0088,2026-06-01,Executive Reporting,179,232,0.7716,0.6261,12530
CUST-0088,2026-06-01,Collaboration,179,232,0.7716,0.7416,13962
CUST-0088,2026-07-01,Analytics,195,232,0.8405,0.4114,6240
CUST-0088,2026-07-01,Workflow Automation,195,232,0.8405,0.8894,15210
CUST-0088,2026-07-01,API Integration,195,232,0.8405,0.7678,18720
CUST-0088,2026-07-01,Executive Reporting,195,232,0.8405,0.394,1950
CUST-0088,2026-07-01,Collaboration,195,232,0.8405,0.5354,19500
CUST-0088,2026-07-31,Analytics,184,232,0.7931,0.4587,16192
CUST-0088,2026-07-31,Workflow Automation,184,232,0.7931,0.7502,12512
CUST-0088,2026-07-31,API Integration,184,232,0.7931,0.5892,12696
CUST-0088,2026-07-31,Executive Reporting,184,232,0.7931,0.5049,4600
CUST-0088,2026-07-31,Collaboration,184,232,0.7931,0.8273,12512
CUST-0089,2025-09-04,Analytics,421,510,0.8255,0.5531,26944
CUST-0089,2025-09-04,Workflow Automation,421,510,0.8255,0.5356,19787
CUST-0089,2025-09-04,API Integration,421,510,0.8255,0.7718,5473
CUST-0089,2025-09-04,Executive Reporting,421,510,0.8255,0.6485,13472
CUST-0089,2025-09-04,Collaboration,421,510,0.8255,0.5113,26523
CUST-0089,2025-10-04,Analytics,382,510,0.749,0.5285,34762
CUST-0089,2025-10-04,Workflow Automation,382,510,0.749,0.3696,9168
CUST-0089,2025-10-04,API Integration,382,510,0.749,0.5465,5348
CUST-0089,2025-10-04,Executive Reporting,382,510,0.749,0.6422,22920
CUST-0089,2025-10-04,Collaboration,382,510,0.749,0.4867,7640
CUST-0089,2025-11-03,Analytics,417,510,0.8176,0.4193,11676
CUST-0089,2025-11-03,Workflow Automation,417,510,0.8176,0.6981,27105
CUST-0089,2025-11-03,API Integration,417,510,0.8176,0.841,22518
CUST-0089,2025-11-03,Executive Reporting,417,510,0.8176,0.8845,40866
CUST-0089,2025-11-03,Collaboration,417,510,0.8176,0.6895,32109
CUST-0089,2025-12-03,Analytics,419,510,0.8216,0.3724,21369
CUST-0089,2025-12-03,Workflow Automation,419,510,0.8216,0.555,11732
CUST-0089,2025-12-03,API Integration,419,510,0.8216,0.6851,38129
CUST-0089,2025-12-03,Executive Reporting,419,510,0.8216,0.7969,9218
CUST-0089,2025-12-03,Collaboration,419,510,0.8216,0.5601,8380
CUST-0089,2026-01-02,Analytics,404,510,0.7922,0.7002,19392
CUST-0089,2026-01-02,Workflow Automation,404,510,0.7922,0.5824,4848
CUST-0089,2026-01-02,API Integration,404,510,0.7922,0.4512,16968
CUST-0089,2026-01-02,Executive Reporting,404,510,0.7922,0.7469,8080
CUST-0089,2026-01-02,Collaboration,404,510,0.7922,0.8103,26260
CUST-0089,2026-02-01,Analytics,445,510,0.8725,0.7865,36935
CUST-0089,2026-02-01,Workflow Automation,445,510,0.8725,0.4935,21360
CUST-0089,2026-02-01,API Integration,445,510,0.8725,0.6886,35155
CUST-0089,2026-02-01,Executive Reporting,445,510,0.8725,0.8198,18245
CUST-0089,2026-02-01,Collaboration,445,510,0.8725,0.7318,7120
CUST-0089,2026-03-03,Analytics,406,510,0.7961,0.6101,26390
CUST-0089,2026-03-03,Workflow Automation,406,510,0.7961,0.5011,39788
CUST-0089,2026-03-03,API Integration,406,510,0.7961,0.7781,18270
CUST-0089,2026-03-03,Executive Reporting,406,510,0.7961,0.6259,6090
CUST-0089,2026-03-03,Collaboration,406,510,0.7961,0.6825,13398
CUST-0089,2026-04-02,Analytics,426,510,0.8353,0.5,26412
CUST-0089,2026-04-02,Workflow Automation,426,510,0.8353,0.4639,26838
CUST-0089,2026-04-02,API Integration,426,510,0.8353,0.7115,19170
CUST-0089,2026-04-02,Executive Reporting,426,510,0.8353,0.4969,36636
CUST-0089,2026-04-02,Collaboration,426,510,0.8353,0.7846,38766
CUST-0089,2026-05-02,Analytics,402,510,0.7882,0.4717,4824
CUST-0089,2026-05-02,Workflow Automation,402,510,0.7882,0.74,15276
CUST-0089,2026-05-02,API Integration,402,510,0.7882,0.385,18492
CUST-0089,2026-05-02,Executive Reporting,402,510,0.7882,0.7505,34974
CUST-0089,2026-05-02,Collaboration,402,510,0.7882,0.8048,34170
CUST-0089,2026-06-01,Analytics,409,510,0.802,0.6774,32311
CUST-0089,2026-06-01,Workflow Automation,409,510,0.802,0.564,33129
CUST-0089,2026-06-01,API Integration,409,510,0.802,0.3569,21677
CUST-0089,2026-06-01,Executive Reporting,409,510,0.802,0.5258,26994
CUST-0089,2026-06-01,Collaboration,409,510,0.802,0.4335,29857
CUST-0089,2026-07-01,Analytics,395,510,0.7745,0.7337,37920
CUST-0089,2026-07-01,Workflow Automation,395,510,0.7745,0.5645,24095
CUST-0089,2026-07-01,API Integration,395,510,0.7745,0.3677,32785
CUST-0089,2026-07-01,Executive Reporting,395,510,0.7745,0.8822,35550
CUST-0089,2026-07-01,Collaboration,395,510,0.7745,0.6176,21330
CUST-0089,2026-07-31,Analytics,387,510,0.7588,0.7614,29799
CUST-0089,2026-07-31,Workflow Automation,387,510,0.7588,0.5531,18189
CUST-0089,2026-07-31,API Integration,387,510,0.7588,0.763,25929
CUST-0089,2026-07-31,Executive Reporting,387,510,0.7588,0.721,5031
CUST-0089,2026-07-31,Collaboration,387,510,0.7588,0.4357,32508
CUST-0090,2025-09-04,Analytics,212,330,0.6424,0.5785,2544
CUST-0090,2025-09-04,Workflow Automation,212,330,0.6424,0.7633,9752
CUST-0090,2025-09-04,API Integration,212,330,0.6424,0.656,15264
CUST-0090,2025-09-04,Executive Reporting,212,330,0.6424,0.8943,12296
CUST-0090,2025-09-04,Collaboration,212,330,0.6424,0.8566,5512
CUST-0090,2025-10-04,Analytics,205,330,0.6212,0.8719,5125
CUST-0090,2025-10-04,Workflow Automation,205,330,0.6212,0.4033,7585
CUST-0090,2025-10-04,API Integration,205,330,0.6212,0.4662,4920
CUST-0090,2025-10-04,Executive Reporting,205,330,0.6212,0.6639,6560
CUST-0090,2025-10-04,Collaboration,205,330,0.6212,0.8257,12505
CUST-0090,2025-11-03,Analytics,211,330,0.6394,0.5436,7807
CUST-0090,2025-11-03,Workflow Automation,211,330,0.6394,0.58,18146
CUST-0090,2025-11-03,API Integration,211,330,0.6394,0.5034,11816
CUST-0090,2025-11-03,Executive Reporting,211,330,0.6394,0.6967,20045
CUST-0090,2025-11-03,Collaboration,211,330,0.6394,0.8366,19201
CUST-0090,2025-12-03,Analytics,218,330,0.6606,0.5248,17004
CUST-0090,2025-12-03,Workflow Automation,218,330,0.6606,0.6429,8284
CUST-0090,2025-12-03,API Integration,218,330,0.6606,0.8225,15914
CUST-0090,2025-12-03,Executive Reporting,218,330,0.6606,0.7663,10028
CUST-0090,2025-12-03,Collaboration,218,330,0.6606,0.8044,14606
CUST-0090,2026-01-02,Analytics,198,330,0.6,0.8303,12078
CUST-0090,2026-01-02,Workflow Automation,198,330,0.6,0.5086,15444
CUST-0090,2026-01-02,API Integration,198,330,0.6,0.8064,13662
CUST-0090,2026-01-02,Executive Reporting,198,330,0.6,0.7109,19206
CUST-0090,2026-01-02,Collaboration,198,330,0.6,0.849,11682
CUST-0090,2026-02-01,Analytics,212,330,0.6424,0.58,13356
CUST-0090,2026-02-01,Workflow Automation,212,330,0.6424,0.5757,19292
CUST-0090,2026-02-01,API Integration,212,330,0.6424,0.366,8056
CUST-0090,2026-02-01,Executive Reporting,212,330,0.6424,0.4262,18868
CUST-0090,2026-02-01,Collaboration,212,330,0.6424,0.6268,4240
CUST-0090,2026-03-03,Analytics,213,330,0.6455,0.7527,2556
CUST-0090,2026-03-03,Workflow Automation,213,330,0.6455,0.5288,8733
CUST-0090,2026-03-03,API Integration,213,330,0.6455,0.4416,19170
CUST-0090,2026-03-03,Executive Reporting,213,330,0.6455,0.6096,4473
CUST-0090,2026-03-03,Collaboration,213,330,0.6455,0.8735,2556
CUST-0090,2026-04-02,Analytics,218,330,0.6606,0.8359,20274
CUST-0090,2026-04-02,Workflow Automation,218,330,0.6606,0.5641,16350
CUST-0090,2026-04-02,API Integration,218,330,0.6606,0.8249,6540
CUST-0090,2026-04-02,Executive Reporting,218,330,0.6606,0.6018,8720
CUST-0090,2026-04-02,Collaboration,218,330,0.6606,0.4464,7630
CUST-0090,2026-05-02,Analytics,204,330,0.6182,0.5111,2652
CUST-0090,2026-05-02,Workflow Automation,204,330,0.6182,0.4639,14076
CUST-0090,2026-05-02,API Integration,204,330,0.6182,0.6026,19788
CUST-0090,2026-05-02,Executive Reporting,204,330,0.6182,0.6818,8160
CUST-0090,2026-05-02,Collaboration,204,330,0.6182,0.7882,14076
CUST-0090,2026-06-01,Analytics,210,330,0.6364,0.4111,18270
CUST-0090,2026-06-01,Workflow Automation,210,330,0.6364,0.8108,6300
CUST-0090,2026-06-01,API Integration,210,330,0.6364,0.4847,3780
CUST-0090,2026-06-01,Executive Reporting,210,330,0.6364,0.3538,2940
CUST-0090,2026-06-01,Collaboration,210,330,0.6364,0.7251,13020
CUST-0090,2026-07-01,Analytics,222,330,0.6727,0.8975,13098
CUST-0090,2026-07-01,Workflow Automation,222,330,0.6727,0.3887,13986
CUST-0090,2026-07-01,API Integration,222,330,0.6727,0.8767,17316
CUST-0090,2026-07-01,Executive Reporting,222,330,0.6727,0.4165,19314
CUST-0090,2026-07-01,Collaboration,222,330,0.6727,0.7059,17316
CUST-0090,2026-07-31,Analytics,217,330,0.6576,0.5912,3689
CUST-0090,2026-07-31,Workflow Automation,217,330,0.6576,0.5111,13020
CUST-0090,2026-07-31,API Integration,217,330,0.6576,0.8056,3255
CUST-0090,2026-07-31,Executive Reporting,217,330,0.6576,0.5499,16275
CUST-0090,2026-07-31,Collaboration,217,330,0.6576,0.6961,14322
CUST-0091,2025-09-04,Analytics,447,799,0.5594,0.8159,37548
CUST-0091,2025-09-04,Workflow Automation,447,799,0.5594,0.7645,10728
CUST-0091,2025-09-04,API Integration,447,799,0.5594,0.7471,25032
CUST-0091,2025-09-04,Executive Reporting,447,799,0.5594,0.5771,23691
CUST-0091,2025-09-04,Collaboration,447,799,0.5594,0.4281,18327
CUST-0091,2025-10-04,Analytics,505,799,0.632,0.4655,11221
CUST-0091,2025-10-04,Workflow Automation,505,799,0.632,0.5315,49984
CUST-0091,2025-10-04,API Integration,505,799,0.632,0.3907,51005
CUST-0091,2025-10-04,Executive Reporting,505,799,0.632,0.6204,20912
CUST-0091,2025-10-04,Collaboration,505,799,0.632,0.7663,27032
CUST-0091,2025-11-03,Analytics,471,799,0.5895,0.5946,32188
CUST-0091,2025-11-03,Workflow Automation,471,799,0.5895,0.7348,39394
CUST-0091,2025-11-03,API Integration,471,799,0.5895,0.5014,6725
CUST-0091,2025-11-03,Executive Reporting,471,799,0.5895,0.7687,13451
CUST-0091,2025-11-03,Collaboration,471,799,0.5895,0.637,6245
CUST-0091,2025-12-03,Analytics,470,799,0.5882,0.554,27109
CUST-0091,2025-12-03,Workflow Automation,470,799,0.5882,0.7426,23720
CUST-0091,2025-12-03,API Integration,470,799,0.5882,0.8696,14523
CUST-0091,2025-12-03,Executive Reporting,470,799,0.5882,0.6622,23720
CUST-0091,2025-12-03,Collaboration,470,799,0.5882,0.6114,31950
CUST-0091,2026-01-02,Analytics,510,799,0.6383,0.4349,51979
CUST-0091,2026-01-02,Workflow Automation,510,799,0.6383,0.4207,46144
CUST-0091,2026-01-02,API Integration,510,799,0.6383,0.5108,31293
CUST-0091,2026-01-02,Executive Reporting,510,799,0.6383,0.4915,20685
CUST-0091,2026-01-02,Collaboration,510,799,0.6383,0.3654,19624
CUST-0091,2026-02-01,Analytics,508,799,0.6358,0.4316,5867
CUST-0091,2026-02-01,Workflow Automation,508,799,0.6358,0.4927,40005
CUST-0091,2026-02-01,API Integration,508,799,0.6358,0.76,40538
CUST-0091,2026-02-01,Executive Reporting,508,799,0.6358,0.5732,47472
CUST-0091,2026-02-01,Collaboration,508,799,0.6358,0.845,28803
CUST-0091,2026-03-03,Analytics,518,799,0.6483,0.6729,40631
CUST-0091,2026-03-03,Workflow Automation,518,799,0.6483,0.5229,31297
CUST-0091,2026-03-03,API Integration,518,799,0.6483,0.5579,39533
CUST-0091,2026-03-03,Executive Reporting,518,799,0.6483,0.7066,42279
CUST-0091,2026-03-03,Collaboration,518,799,0.6483,0.6151,38984
CUST-0091,2026-04-02,Analytics,543,799,0.6796,0.3578,10458
CUST-0091,2026-04-02,Workflow Automation,543,799,0.6796,0.5383,28469
CUST-0091,2026-04-02,API Integration,543,799,0.6796,0.4635,16849
CUST-0091,2026-04-02,Executive Reporting,543,799,0.6796,0.5031,14525
CUST-0091,2026-04-02,Collaboration,543,799,0.6796,0.7075,31955
CUST-0091,2026-05-02,Analytics,516,799,0.6458,0.6632,50712
CUST-0091,2026-05-02,Workflow Automation,516,799,0.6458,0.8485,42910
CUST-0091,2026-05-02,API Integration,516,799,0.6458,0.844,19504
CUST-0091,2026-05-02,Executive Reporting,516,799,0.6458,0.55,7801
CUST-0091,2026-05-02,Collaboration,516,799,0.6458,0.5692,12260
CUST-0091,2026-06-01,Analytics,558,799,0.6984,0.6291,26761
CUST-0091,2026-06-01,Workflow Automation,558,799,0.6984,0.6543,47441
CUST-0091,2026-06-01,API Integration,558,799,0.6984,0.8156,47441
CUST-0091,2026-06-01,Executive Reporting,558,799,0.6984,0.8299,10339
CUST-0091,2026-06-01,Collaboration,558,799,0.6984,0.5956,46224
CUST-0091,2026-07-01,Analytics,504,799,0.6308,0.4908,18295
CUST-0091,2026-07-01,Workflow Automation,504,799,0.6308,0.7293,51559
CUST-0091,2026-07-01,API Integration,504,799,0.6308,0.8216,21621
CUST-0091,2026-07-01,Executive Reporting,504,799,0.6308,0.7293,37699
CUST-0091,2026-07-01,Collaboration,504,799,0.6308,0.4476,48232
CUST-0091,2026-07-31,Analytics,510,799,0.6383,0.5026,19247
CUST-0091,2026-07-31,Workflow Automation,510,799,0.6383,0.7533,10189
CUST-0091,2026-07-31,API Integration,510,799,0.6383,0.8484,14718
CUST-0091,2026-07-31,Executive Reporting,510,799,0.6383,0.6374,9623
CUST-0091,2026-07-31,Collaboration,510,799,0.6383,0.4643,23210
CUST-0092,2025-09-04,Analytics,531,780,0.6808,0.7798,26550
CUST-0092,2025-09-04,Workflow Automation,531,780,0.6808,0.7845,10089
CUST-0092,2025-09-04,API Integration,531,780,0.6808,0.458,12744
CUST-0092,2025-09-04,Executive Reporting,531,780,0.6808,0.593,37170
CUST-0092,2025-09-04,Collaboration,531,780,0.6808,0.4586,41949
CUST-0092,2025-10-04,Analytics,535,780,0.6859,0.6791,25680
CUST-0092,2025-10-04,Workflow Automation,535,780,0.6859,0.6631,44940
CUST-0092,2025-10-04,API Integration,535,780,0.6859,0.5864,12840
CUST-0092,2025-10-04,Executive Reporting,535,780,0.6859,0.746,35310
CUST-0092,2025-10-04,Collaboration,535,780,0.6859,0.7776,18190
CUST-0092,2025-11-03,Analytics,535,780,0.6859,0.6992,36380
CUST-0092,2025-11-03,Workflow Automation,535,780,0.6859,0.8957,22470
CUST-0092,2025-11-03,API Integration,535,780,0.6859,0.765,46010
CUST-0092,2025-11-03,Executive Reporting,535,780,0.6859,0.4989,48150
CUST-0092,2025-11-03,Collaboration,535,780,0.6859,0.4471,39590
CUST-0092,2025-12-03,Analytics,526,780,0.6744,0.5061,48392
CUST-0092,2025-12-03,Workflow Automation,526,780,0.6744,0.5148,41028
CUST-0092,2025-12-03,API Integration,526,780,0.6744,0.487,23670
CUST-0092,2025-12-03,Executive Reporting,526,780,0.6744,0.7228,38924
CUST-0092,2025-12-03,Collaboration,526,780,0.6744,0.5198,34716
CUST-0092,2026-01-02,Analytics,495,780,0.6346,0.7661,16335
CUST-0092,2026-01-02,Workflow Automation,495,780,0.6346,0.6182,24750
CUST-0092,2026-01-02,API Integration,495,780,0.6346,0.8414,37125
CUST-0092,2026-01-02,Executive Reporting,495,780,0.6346,0.6088,14850
CUST-0092,2026-01-02,Collaboration,495,780,0.6346,0.4483,32175
CUST-0092,2026-02-01,Analytics,542,780,0.6949,0.402,35772
CUST-0092,2026-02-01,Workflow Automation,542,780,0.6949,0.5383,52574
CUST-0092,2026-02-01,API Integration,542,780,0.6949,0.6462,17886
